Symbol,AAPL M5,AAPL M5,AAPL M5,AAPL M5,AAPL M5,AAPL,AAPL,AAPL,AAPL,AAPL,Indicators,Indicators,Indicators,Indicators
Value,Open,High,Low,Close,Volume,Spread,LB,SS,LS,SB,Env_L,Env_H,Wick,StDv*2
Datetime,,,,,,,,,,,,,,
2020-08-11 10:35:00-04:00,445.05,446.85,444.93,446.85,467759,0.0,,446.15,446.15,,446.1542192725049,448.9351875351999,1.920000000000016,1.591263410157578
2020-08-11 10:40:00-04:00,446.81,446.84,445.81,446.23,362267,0.0,,,,,446.00673739119236,448.8498333601693,1.0299999999999727,1.5945674982041715
2020-08-11 10:45:00-04:00,446.29,446.46,445.16,445.52,362564,0.0,,,,,445.8372913509693,448.7103901664155,1.2999999999999545,1.590130239073261
2020-08-11 10:50:00-04:00,445.54,446.3,445.14,446.16,319824,0.0,,,,,445.6688225212146,448.5823149253225,1.160000000000025,1.5912026937691575
2020-08-11 10:55:00-04:00,446.13,446.17,445.11,445.44,346927,0.0,,,,,445.5040807361945,448.4635674301874,1.0600000000000023,1.5594185868822772
2020-08-11 11:00:00-04:00,445.45,446.7,445.42,446.64,416512,0.0,,,,,445.40525751582146,448.3858039001158,1.2799999999999727,1.514080558196575
2020-08-11 11:05:00-04:00,446.64,448.08,446.63,448.0,602401,0.0,,,,,445.4466257419445,448.431267933956,1.4499999999999886,1.475599320422173
2020-08-11 11:10:00-04:00,448.04,448.73,447.59,448.64,496603,0.0,,,,,445.54565202758334,448.5642918930945,1.1400000000000432,1.3997409344390481
2020-08-11 11:15:00-04:00,448.63,448.73,447.57,447.97,347119,0.0,,,,,445.63524634444025,448.6827313309661,1.160000000000025,1.3940528293932173
2020-08-11 11:20:00-04:00,447.96,448.51,447.8,448.2,406630,0.0,,,,,445.69545866913165,448.81190503749315,0.7099999999999795,1.3950009981394724
2020-08-11 11:25:00-04:00,448.22,448.49,447.38,447.52,341757,0.0,,,,,445.74804073380557,448.88857405005336,1.1100000000000136,1.3941537971567481
2020-08-11 11:30:00-04:00,447.56,447.65,446.12,446.58,377774,0.0,,,,,445.71601197686584,448.83733671771876,1.5299999999999727,1.3947260517727729
2020-08-11 11:35:00-04:00,446.64,447.09,446.26,446.39,416645,0.0,,,,,445.6339655037696,448.8043798455491,0.8299999999999841,1.3994428366905718
2020-08-11 11:40:00-04:00,446.35,446.53,445.19,445.48,420892,0.0,,,,,445.5066653143137,448.6721448221739,1.339999999999975,1.3986137802585499
2020-08-11 11:45:00-04:00,445.48,445.57,445.0,445.47,449281,0.0,,,,,445.3005159074836,448.5343181019306,0.5699999999999932,1.403479942630848
2020-08-11 11:50:00-04:00,445.5,445.54,444.38,444.75,609316,0.0,,,,,445.1111577804189,448.3502741703283,1.160000000000025,1.4018349412579376
2020-08-11 11:55:00-04:00,444.73,445.6,444.7,445.53,384645,0.0,,,,,444.94552035749126,448.21438816887763,0.9000000000000341,1.4046806925779483
2020-08-11 12:00:00-04:00,445.57,446.5,445.12,445.18,470889,0.0,,,,,444.88094580897285,448.1316449250449,1.3799999999999955,1.3987062512247488
2020-08-11 12:05:00-04:00,445.17,446.55,444.93,446.55,411274,0.0,,,,,444.8272596053757,448.03859624945704,1.6200000000000045,1.4001785600415402
2020-08-11 12:10:00-04:00,446.54,446.75,446.13,446.57,304573,0.0,,,,,444.79763919945344,448.0692684944776,0.6200000000000045,1.4091698786290614
2020-08-11 12:15:00-04:00,446.8,446.95,446.42,446.69,255743,0.0,,,,,444.7897925027302,448.12477700888076,0.5299999999999727,1.4068224137386602
2020-08-11 12:20:00-04:00,446.48,447.01,445.94,447.01,347772,0.0,,,,,444.7883789137156,448.1290554414271,1.0699999999999932,1.4069052130406703
2020-08-11 12:25:00-04:00,446.99,447.2,446.65,446.79,237502,0.0,,,,,444.80510491693946,448.20088429116856,0.5500000000000114,1.4163068170421265
2020-08-11 12:30:00-04:00,446.81,446.94,446.16,446.3,244099,0.0,,,,,444.79559959138464,448.21897168301024,0.7799999999999727,1.413437299635184
2020-08-11 12:35:00-04:00,446.36,447.03,446.12,447.03,238027,0.0,,,,,444.79552820108086,448.23150782700003,0.9099999999999682,1.413162334910653
2020-08-11 12:40:00-04:00,447.02,447.2,446.68,447.12,272824,0.0,,,,,444.811573266093,448.29645047210306,0.5199999999999818,1.4234454322994543
2020-08-11 12:45:00-04:00,447.15,447.48,446.48,446.5,370049,0.0,,,,,444.8526237362736,448.33606500723124,1.0,1.4241115151542525
2020-08-11 12:50:00-04:00,446.51,446.65,445.75,445.97,277060,0.0,,,,,444.81111167276856,448.30203477774717,0.8999999999999773,1.4232188290783125
2020-08-11 12:55:00-04:00,445.94,446.24,445.77,445.91,221271,0.0,,,,,444.7347005724592,448.2731598613636,0.4700000000000273,1.4342072083404471
2020-08-11 13:00:00-04:00,445.92,446.44,445.55,446.22,245089,0.0,,,,,444.68451928937793,448.225977710131,0.8899999999999864,1.4362635904546999
2020-08-11 13:05:00-04:00,446.27,446.65,446.05,446.5,189064,0.0,,,,,444.6590173253073,448.23114652538044,0.5999999999999659,1.4435356559065047
2020-08-11 13:10:00-04:00,446.52,446.68,445.94,446.02,398261,0.0,,,,,444.6387870127067,448.2252944489791,0.7400000000000091,1.447825431815819
2020-08-11 13:15:00-04:00,446.03,446.4,445.92,446.25,650955,0.0,,,,,444.59394997158955,448.2180854244529,0.47999999999996135,1.4538447499516696
2020-08-11 13:20:00-04:00,446.27,447.0,445.73,446.94,284564,0.0,,,,,444.6102405105649,448.19337719766725,1.2699999999999818,1.4533372987016733
2020-08-11 13:25:00-04:00,446.89,446.94,446.52,446.69,169816,0.0,,,,,444.6192938254816,448.2466366898883,0.4200000000000159,1.4627058115490097
2020-08-11 13:30:00-04:00,446.74,446.84,445.97,446.18,195826,0.0,,,,,444.6180086953654,448.2421808012088,0.8699999999999477,1.4646573885461383
2020-08-11 13:35:00-04:00,446.2,446.43,446.02,446.04,239453,0.0,,,,,444.5779934722221,448.24293501267755,0.410000000000025,1.4722510105191604
2020-08-11 13:40:00-04:00,446.05,446.35,445.76,445.95,203822,0.0,,,,,444.53420827142315,448.218731618323,0.5900000000000318,1.4773008015390268
2020-08-11 13:45:00-04:00,445.93,446.16,445.34,445.36,239293,0.0,,,,,444.4765883072148,448.15663323011074,0.82000000000005,1.4790738634939389
2020-08-11 13:50:00-04:00,445.36,445.92,445.19,445.79,191222,0.0,,,,,444.40171307886516,448.0860918273955,0.7300000000000182,1.4767487166582867
2020-08-11 13:55:00-04:00,445.78,446.27,445.5,446.04,215208,0.0,,,,,444.3671355794946,448.05194016227773,0.7699999999999818,1.4792983069728218
2020-08-11 14:00:00-04:00,446.06,446.14,445.5,445.71,156020,0.0,,,,,444.3235321187636,448.02104104803436,0.6399999999999864,1.4830634562249432
2020-08-11 14:05:00-04:00,445.71,446.22,445.57,445.9,182182,0.0,,,,,444.2916623454168,447.99978472589714,0.6500000000000341,1.4873984594637675
2020-08-11 14:10:00-04:00,445.92,446.07,443.5,443.5,737221,0.0,,444.25,444.25,,444.24861349225813,447.7824239811576,2.569999999999993,1.516133302145104
2020-08-11 14:15:00-04:00,443.53,444.75,442.88,444.24,932534,0.0,,444.08,444.08,,444.08457867276,447.526421383252,1.8700000000000045,1.5202679435721733
2020-08-11 14:20:00-04:00,444.28,444.31,443.22,443.41,452261,0.0,,,,,443.89447096915643,447.32734293536123,1.089999999999975,1.5202301624541739
2020-08-11 14:25:00-04:00,443.37,443.94,443.01,443.34,371603,0.0,,,,,443.6874068594393,447.1271243595452,0.9300000000000068,1.5148159431997512
2020-08-11 14:30:00-04:00,443.37,443.87,442.45,443.61,505773,0.0,,,,,443.493429839478,446.8923742072981,1.420000000000016,1.515325841218083
2020-08-11 14:35:00-04:00,443.57,443.99,442.44,442.46,459390,0.0,,443.33,443.33,,443.3292982912996,446.67902410744745,1.5500000000000114,1.5131767028926981
2020-08-11 14:40:00-04:00,442.45,443.81,442.37,443.41,450529,0.0,,,,,443.16374118806823,446.4792930915523,1.4399999999999977,1.5114113615417444
2020-08-11 14:45:00-04:00,443.52,443.6,442.82,442.99,306962,0.0,,,,,442.99405143694594,446.3416555616621,0.7800000000000296,1.5081735118255293
2020-08-11 14:50:00-04:00,442.99,443.32,442.31,443.11,485919,0.0,,,,,442.81398928572753,446.1683120693224,1.009999999999991,1.500734335018626
2020-08-11 14:55:00-04:00,443.11,443.48,442.75,443.37,333026,0.0,,,,,442.6662378438106,446.05359180906396,0.7300000000000182,1.5036420763169953
2020-08-11 15:00:00-04:00,443.41,443.72,442.02,442.02,492136,0.0,,442.56,442.56,,442.55530085102714,445.87992583595184,1.7000000000000455,1.5037983764328335
2020-08-11 15:05:00-04:00,442.05,442.64,441.47,441.52,589979,0.0,,,,,442.3525863928738,445.67015661414894,1.169999999999959,1.5038532575531316
2020-08-11 15:10:00-04:00,441.55,442.75,441.26,441.72,528636,0.0,,,,,442.1796019039462,445.4602654224271,1.490000000000009,1.5049546651988552
2020-08-11 15:15:00-04:00,441.65,441.95,439.0,439.62,1335889,0.0,,441.95,441.95,,441.94728258926307,445.05404951799903,2.9499999999999886,1.5489498279867728
2020-08-11 15:20:00-04:00,439.63,440.62,439.25,439.32,730665,0.0,,,,,441.61105556373496,444.71044944917713,1.3700000000000045,1.5448991405364882
2020-08-11 15:25:00-04:00,439.44,441.54,439.33,441.27,644023,0.0,,441.39,441.39,,441.3940311587693,444.4072303624159,2.2100000000000364,1.553507994381619
2020-08-11 15:30:00-04:00,441.28,441.3,439.18,439.2,665958,0.0,,441.17,441.17,,441.17493289328706,444.1185321537534,2.1200000000000045,1.5648460109463451
2020-08-11 15:35:00-04:00,439.21,440.15,438.0,439.36,910142,0.0,,,,,440.86772492271746,443.74438614182407,2.1499999999999773,1.5739453772710525
2020-08-11 15:40:00-04:00,439.36,439.82,437.3,437.94,1029770,0.0,,,,,440.5585034323202,443.3388730852055,2.519999999999982,1.5971708373071134
2020-08-11 15:45:00-04:00,437.9,438.55,437.18,438.23,944027,0.0,,,,,440.1583839768158,442.9604946195417,1.3700000000000045,1.5914407134115296
2020-08-11 15:50:00-04:00,438.22,438.28,436.43,436.61,1222081,0.0,,,,,439.77078543184297,442.5463664846883,1.849999999999966,1.5909509933656476
2020-08-11 15:55:00-04:00,436.64,437.92,436.5,437.51,1603753,0.0,,,,,439.385986755521,442.17837913945266,1.420000000000016,1.5905982474560092
2020-08-12 09:30:00-04:00,441.99,444.7,441.6,442.55,2285080,0.0,442.33,,,442.33,439.68032139436264,442.33358114944076,3.099999999999966,1.636689291051613
2020-08-12 09:35:00-04:00,442.58,443.65,441.91,442.15,960104,0.0,442.5,,,442.5,439.8471241413358,442.50367344399564,1.7399999999999523,1.6366610035393165
2020-08-12 09:40:00-04:00,442.19,443.36,441.19,441.35,676989,0.0,442.59,,,442.59,439.97055995254846,442.5886521740446,2.170000000000016,1.4410207352754054
2020-08-12 09:45:00-04:00,441.34,444.09,441.34,443.73,834722,0.0,442.68,,,442.68,440.1514161676265,442.6798948342674,2.75,1.2512747677084328
2020-08-12 09:50:00-04:00,443.76,444.6,443.15,443.7,795876,0.0,,,,,440.3633765539095,442.93569059003613,1.4500000000000455,1.2431197738560413
2020-08-12 09:55:00-04:00,443.77,445.58,443.75,445.27,1012806,0.0,,,,,440.648016907982,443.22455341724236,1.829999999999984,1.2426757319122068
2020-08-12 10:00:00-04:00,445.27,445.5,444.69,444.94,618672,0.0,,,,,440.8979676992068,443.57587693020787,0.8100000000000023,1.2433924347668504
2020-08-12 10:05:00-04:00,444.9,445.28,443.61,443.64,624584,0.0,443.79,,,443.79,441.10326602884413,443.7903696194816,1.669999999999959,1.2324255953611383
2020-08-12 10:10:00-04:00,443.62,445.24,443.6,445.08,435377,0.0,443.98,,,443.98,441.28522165739446,443.98347728776963,1.6399999999999864,1.2227918874444617
2020-08-12 10:15:00-04:00,445.08,445.65,444.68,444.96,497456,0.0,,,,,441.48870055956047,444.26156518206346,0.9699999999999704,1.203081460251128
2020-08-12 10:20:00-04:00,444.96,445.64,444.78,445.57,416554,0.0,,,,,441.67185289731486,444.5227399410221,0.8600000000000136,1.2010500679916598
2020-08-12 10:25:00-04:00,445.6,446.13,445.28,445.34,609515,0.0,,,,,441.88399548910076,444.80689805604555,0.8500000000000227,1.2019830660783974
2020-08-12 10:30:00-04:00,445.36,445.83,444.71,444.99,525039,0.0,,,,,442.04750544989605,445.0094363455592,1.1200000000000045,1.2022506320557564
2020-08-12 10:35:00-04:00,444.91,445.7,444.91,445.42,344617,0.0,,,,,442.18312398401275,445.2118281304335,0.7899999999999636,1.2059421444232676
2020-08-12 10:40:00-04:00,445.46,445.87,444.25,444.62,456777,0.0,445.33,,,445.33,442.3219359906615,445.3317730748217,1.6200000000000045,1.2087964513347484
2020-08-12 10:45:00-04:00,444.64,445.59,444.57,445.14,314297,0.0,,,,,442.42099447105113,445.4709232628212,1.0199999999999818,1.1997669604942691
2020-08-12 10:50:00-04:00,445.14,446.72,445.11,446.69,496755,0.0,445.65,,,445.65,442.6176997654689,445.6485067669684,1.6100000000000136,1.201983171389593
2020-08-12 10:55:00-04:00,446.7,447.4,446.33,447.09,661106,0.0,,,,,442.8601093182447,445.92594898722626,1.0699999999999932,1.2024342135745598
2020-08-12 11:00:00-04:00,447.07,447.34,446.44,446.54,385639,0.0,,,,,443.07374653131757,446.18749670920073,0.8999999999999773,1.2046054819270064
2020-08-12 11:05:00-04:00,446.55,447.4,446.39,447.38,380554,0.0,,,,,443.2727230565994,446.41934940875365,1.009999999999991,1.2050080098478417
2020-08-12 11:10:00-04:00,447.38,447.99,447.19,447.61,448865,0.0,,,,,443.50865896075015,446.705692328006,0.8000000000000114,1.2086983269491225
2020-08-12 11:15:00-04:00,447.61,448.67,447.57,448.64,509463,0.0,,,,,443.78656287434353,447.0011359212297,1.1000000000000227,1.2078632404353251
2020-08-12 11:20:00-04:00,448.67,449.0,448.34,448.98,546187,0.0,,,,,444.06927117671296,447.3421420296244,0.660000000000025,1.214142375860733
2020-08-12 11:25:00-04:00,448.99,449.18,448.27,448.57,472271,0.0,,,,,444.3421120211194,447.64397136466465,0.910000000000025,1.2159479294314346
2020-08-12 11:30:00-04:00,448.54,449.21,448.54,448.91,349724,0.0,,,,,444.5918108796404,447.9428979054209,0.6699999999999591,1.216807921977552
2020-08-12 11:35:00-04:00,448.91,449.17,448.67,449.08,342663,0.0,,,,,444.8139384176407,448.225798108379,0.5,1.2268545507139716
2020-08-12 11:40:00-04:00,449.12,449.7,449.11,449.39,450183,0.0,,,,,445.06513476160893,448.5238697204169,0.589999999999975,1.2319937273800488
2020-08-12 11:45:00-04:00,449.4,449.85,449.14,449.62,368072,0.0,,,,,445.3066219295978,448.79642498787916,0.7100000000000364,1.234044267100878
2020-08-12 11:50:00-04:00,449.66,450.0,448.8,449.15,489780,0.0,,,,,445.53932460508605,449.0104797528853,1.1999999999999886,1.233553039502481
2020-08-12 11:55:00-04:00,449.17,449.7,448.97,449.55,351785,0.0,,,,,445.72143654895757,449.2204197781478,0.7299999999999613,1.2300369192771403
2020-08-12 12:00:00-04:00,449.53,450.56,449.43,450.15,696014,0.0,,,,,445.9676997366048,449.454394086733,1.1299999999999955,1.230086855017183
2020-08-12 12:05:00-04:00,450.13,451.9,450.13,451.4,676549,0.0,,,,,446.3174902402369,449.73308512796916,1.7699999999999818,1.2352440183259805
2020-08-12 12:10:00-04:00,451.42,451.75,450.94,451.33,610290,0.0,,,,,446.6197530763424,450.06276273683864,0.8100000000000023,1.2375214101203733
2020-08-12 12:15:00-04:00,451.36,451.9,451.23,451.51,436319,0.0,,,,,446.90744326113435,450.3887996208426,0.6699999999999591,1.238999979567021
2020-08-12 12:20:00-04:00,451.52,452.58,451.44,452.54,722107,0.0,,,,,447.23217247597995,450.70388537281053,1.1399999999999864,1.2326003951716085
2020-08-12 12:25:00-04:00,452.57,452.66,451.77,452.23,530885,0.0,,,,,447.5335560510567,451.0205486720676,0.8900000000000432,1.2255428918429672
2020-08-12 12:30:00-04:00,452.22,452.46,451.89,451.96,334696,0.0,,,,,447.78728404723046,451.31853927594494,0.5699999999999932,1.233059768383127
2020-08-12 12:35:00-04:00,451.93,452.57,451.73,452.57,405628,0.0,,,,,448.0272712817143,451.57283553631856,0.839999999999975,1.2272265737389851
2020-08-12 12:40:00-04:00,452.57,453.02,452.46,452.99,483627,0.0,,,,,448.2870454462292,451.8727845338625,0.5600000000000023,1.2318843238477224
2020-08-12 12:45:00-04:00,452.96,453.1,451.9,452.17,495036,0.0,,,,,448.5296601663698,452.09056695986766,1.2000000000000455,1.2303390239783658
2020-08-12 12:50:00-04:00,452.17,452.17,451.71,451.89,405117,0.0,,,,,448.6610401508846,452.2694224879888,0.4600000000000364,1.2320564007721106
2020-08-12 12:55:00-04:00,451.88,451.99,450.5,450.83,664968,0.0,,,,,448.7628506129572,452.315429870199,1.490000000000009,1.2331898536680623
2020-08-12 13:00:00-04:00,450.84,451.69,450.79,451.28,477446,0.0,,,,,448.8265362690088,452.3848127398593,0.8999999999999773,1.2331898536680623
2020-08-12 13:05:00-04:00,451.3,451.4,450.39,450.42,361985,0.0,,,,,448.8566756720213,452.40930200277955,1.009999999999991,1.2230573850349762
2020-08-12 13:10:00-04:00,450.41,451.08,450.33,450.7,405148,0.0,,,,,448.85362084610887,452.425716097783,0.75,1.2252440728176037
2020-08-12 13:15:00-04:00,450.7,450.75,449.4,449.84,535262,0.0,,,,,448.8195855273753,452.35155265977585,1.3500000000000227,1.218205751572591
2020-08-12 13:20:00-04:00,449.84,450.43,449.61,450.05,386603,0.0,,,,,448.7584678580098,452.30455240639327,0.8199999999999932,1.2167863619522108
2020-08-12 13:25:00-04:00,450.1,450.26,449.12,449.29,419466,0.0,,,,,448.68706139524517,452.2151283675677,1.1399999999999864,1.2057161063508717
2020-08-12 13:30:00-04:00,449.33,450.75,449.3,450.71,458928,0.0,,,,,448.66888888138993,452.1514494753402,1.4499999999999886,1.2068003253713673
2020-08-12 13:35:00-04:00,450.69,451.98,450.33,451.95,635454,0.0,,,,,448.76900422613085,452.1924209539248,1.650000000000034,1.1969387112467362
2020-08-12 13:40:00-04:00,451.95,452.09,451.46,451.66,482045,0.0,,,,,448.8700085856486,452.33764752988753,0.6299999999999955,1.2018171894934808
2020-08-12 13:45:00-04:00,451.66,452.49,451.61,452.47,398403,0.0,,,,,448.9992982442759,452.48340014622136,0.8799999999999955,1.1901183591814493
2020-08-12 13:50:00-04:00,452.42,452.61,452.12,452.14,339967,0.0,,,,,449.12764603064096,452.66408584672996,0.4900000000000091,1.1930725942665268
2020-08-12 13:55:00-04:00,452.11,452.92,451.7,452.83,419922,0.0,452.79,,,452.79,449.27314640878353,452.78736338522845,1.2200000000000273,1.1893810484789986
2020-08-12 14:00:00-04:00,452.82,453.0,452.62,452.83,301632,0.0,,,,,449.4123705604218,452.98695734867454,0.37999999999999545,1.1995061219972374
2020-08-12 14:05:00-04:00,452.86,452.92,452.26,452.55,282853,0.0,,,,,449.5307543166443,453.1330852203185,0.660000000000025,1.201916165277104
2020-08-12 14:10:00-04:00,452.56,453.1,452.29,452.48,423738,0.0,,,,,449.6549205722705,453.26816758036273,0.8100000000000023,1.1982586521566794
2020-08-12 14:15:00-04:00,452.5,452.69,451.81,451.89,331015,0.0,,,,,449.72840908923376,453.3444420965568,0.8799999999999955,1.193658322081075
2020-08-12 14:20:00-04:00,451.91,452.6,451.81,452.3,310535,0.0,,,,,449.78637012838055,453.4134523731064,0.7900000000000205,1.1590084970363768
2020-08-12 14:25:00-04:00,452.25,452.35,451.8,451.82,256980,0.0,,,,,449.81512059235615,453.4749330995023,0.5500000000000114,1.1589147859151019
2020-08-12 14:30:00-04:00,451.85,452.65,451.85,452.34,279156,0.0,,,,,449.86956148834236,453.53534423290546,0.7999999999999545,1.1621198439255562
2020-08-12 14:35:00-04:00,452.31,452.5,451.9,451.96,244190,0.0,,,,,449.9046032513691,453.59478763931526,0.6000000000000227,1.1682779439972186
2020-08-12 14:40:00-04:00,451.96,452.26,451.9,452.06,221878,0.0,,,,,449.9135648464796,453.6485697689205,0.36000000000001364,1.1817866489109998
2020-08-12 14:45:00-04:00,452.06,452.68,451.81,452.57,324055,0.0,,,,,449.96147295635177,453.6886155052248,0.8700000000000045,1.1807628675424522
2020-08-12 14:50:00-04:00,452.56,452.57,451.11,451.12,408711,0.0,,,,,449.9943945795645,453.65784736186237,1.4599999999999795,1.1810023365714934
2020-08-12 14:55:00-04:00,451.13,451.64,450.71,451.3,414090,0.0,,,,,449.93605223864057,453.59172380357495,0.9300000000000068,1.1789631789055908
2020-08-12 15:00:00-04:00,451.33,451.89,450.61,450.74,369831,0.0,,,,,449.90695678733556,453.5223262984585,1.2799999999999727,1.178621781487791
2020-08-12 15:05:00-04:00,450.72,451.11,450.6,450.91,331900,0.0,,,,,449.8067180456661,453.45858093668886,0.5099999999999909,1.1838531543815844
2020-08-12 15:10:00-04:00,450.93,451.99,450.81,451.86,435745,0.0,,,,,449.79941632703003,453.4210065617599,1.1800000000000068,1.1778357915680433
2020-08-12 15:15:00-04:00,451.88,451.98,451.6,451.89,239140,0.0,,,,,449.7918623911213,453.4626249844557,0.37999999999999545,1.1909039221946995
2020-08-12 15:20:00-04:00,451.89,452.46,451.31,452.38,380059,0.0,,,,,449.83051359197214,453.4725226049851,1.1499999999999773,1.1885145499500722
2020-08-12 15:25:00-04:00,452.38,452.38,451.5,451.71,275452,0.0,,,,,449.8579027736924,453.4996633092756,0.8799999999999955,1.1180661140751134
2020-08-12 15:30:00-04:00,451.72,451.99,450.16,450.93,573261,0.0,,,,,449.84572631905365,453.3959620417139,1.829999999999984,1.127819645111185
2020-08-12 15:35:00-04:00,450.95,451.83,450.55,451.82,455852,0.0,,,,,449.81954762199825,453.33946565678315,1.2799999999999727,1.1017068460727313
2020-08-12 15:40:00-04:00,451.77,452.15,451.59,451.98,413758,0.0,,,,,449.8261859437133,453.38789273709386,0.5600000000000023,1.0851825956136434
2020-08-12 15:45:00-04:00,451.99,452.08,451.3,451.65,390025,0.0,,,,,449.8255587109786,453.4039505716577,0.7799999999999727,1.0611331118255807
2020-08-12 15:50:00-04:00,451.72,453.05,451.32,451.78,622972,0.0,,,,,449.9169102623208,453.4203933743581,1.7300000000000182,1.020959588334741
2020-08-12 15:55:00-04:00,451.76,452.24,451.55,452.24,1212436,0.0,,,,,449.92280452305255,453.45728448156467,0.6899999999999977,1.0223160600236425
2020-08-13 09:30:00-04:00,457.72,460.48,456.23,458.62,3773724,0.0,,,,,450.70897552090497,453.93860500715937,4.25,1.2343710539113293
2020-08-13 09:35:00-04:00,458.65,458.98,456.39,458.88,1385787,0.0,,,,,451.27813023323114,454.3893997684072,2.590000000000032,1.2769121922964932
2020-08-13 09:40:00-04:00,458.93,459.48,457.76,458.7,1051175,0.0,,,,,451.84046068723717,454.9283902666811,1.7200000000000273,1.2032106573979269
2020-08-13 09:45:00-04:00,458.7,459.34,456.31,456.92,1191036,0.0,,,,,452.33596919323696,455.2772626222511,3.0299999999999727,1.2709804846672759
2020-08-13 09:50:00-04:00,456.85,458.22,456.04,456.13,998361,0.0,,,,,452.67815307960944,455.5670661820485,2.180000000000007,1.271404859380243
2020-08-13 09:55:00-04:00,456.13,458.2,456.1,457.92,630213,0.0,,,,,452.98585278632464,455.8350122599586,2.099999999999966,1.236778583992616
2020-08-13 10:00:00-04:00,457.96,458.32,456.85,457.55,701600,0.0,,,,,453.27561918763666,456.1492253780684,1.4699999999999704,1.2370719819830969
2020-08-13 10:05:00-04:00,457.6,458.47,456.89,457.45,576057,0.0,,,,,453.55200307453686,456.43734200873735,1.580000000000041,1.2308677344649308
2020-08-13 10:10:00-04:00,457.6,457.72,456.62,456.93,489320,0.0,,,,,453.73099325791924,456.67217610314975,1.1000000000000227,1.2291315242062033
2020-08-13 10:15:00-04:00,456.99,457.37,455.71,456.5,759760,0.0,456.8,,,456.8,453.8597700905015,456.79754504571,1.660000000000025,1.228899657046338
2020-08-13 10:20:00-04:00,456.46,457.2,456.26,457.05,456065,0.0,,,,,453.96017293902736,456.96361694612233,0.9399999999999977,1.2233423555928005
2020-08-13 10:25:00-04:00,457.06,458.67,456.95,458.44,639632,0.0,457.18,,,457.18,454.19031361150564,457.1799153322102,1.7200000000000273,1.2309838609107702
2020-08-13 10:30:00-04:00,458.46,459.42,458.21,459.07,766329,0.0,,,,,454.46960755327217,457.4962138720055,1.2100000000000364,1.229976612929869
2020-08-13 10:35:00-04:00,459.06,459.06,458.32,458.43,453115,0.0,,,,,454.68818778629753,457.79291731277175,0.7400000000000091,1.231386066824545
2020-08-13 10:40:00-04:00,458.44,459.87,458.22,459.38,651234,0.0,,,,,454.96270799713045,458.0517918544164,1.6499999999999773,1.2373849262441354
2020-08-13 10:45:00-04:00,459.4,460.5,459.05,460.35,986198,0.0,,,,,455.2707834259794,458.36545453495245,1.4499999999999886,1.2374794461916674
2020-08-13 10:50:00-04:00,460.38,461.25,460.2,460.68,938791,0.0,,,,,455.62058976636666,458.75931600781894,1.0500000000000114,1.2323861798164288
2020-08-13 10:55:00-04:00,460.67,460.73,459.38,460.23,789964,0.0,,,,,455.8878050267157,459.0371811499345,1.3500000000000227,1.2333272636411257
2020-08-13 11:00:00-04:00,460.25,461.58,460.19,461.31,691046,0.0,,,,,456.2101188336984,459.3661115166107,1.3899999999999864,1.2298564030617143
2020-08-13 11:05:00-04:00,461.35,462.33,461.01,462.27,759312,0.0,,,,,456.57280751620664,459.7422008959846,1.3199999999999932,1.230664737531116
2020-08-13 11:10:00-04:00,462.25,462.25,461.21,461.57,676457,0.0,,,,,456.89337346704673,460.10161509637,1.0400000000000205,1.2298069211429645
2020-08-13 11:15:00-04:00,461.54,461.91,460.86,461.45,553800,0.0,,,,,457.1511902797109,460.39329937290825,1.0500000000000114,1.2296586950569302
2020-08-13 11:20:00-04:00,461.45,461.54,460.51,460.7,460941,0.0,,,,,457.349391205454,460.6237041945376,1.0300000000000296,1.2276996859930118
2020-08-13 11:25:00-04:00,460.67,461.5,460.65,461.23,418683,0.0,,,,,457.52492537636425,460.845565699821,0.8500000000000227,1.2292098933971018
2020-08-13 11:30:00-04:00,461.24,461.35,459.6,459.66,609501,0.0,460.95,,,460.95,457.66952772147323,460.9457975379339,1.75,1.232715408551792
2020-08-13 11:35:00-04:00,459.71,460.66,459.6,460.47,459828,0.0,,,,,457.7349727003809,461.0364834867026,1.0600000000000023,1.2317935878376598
2020-08-13 11:40:00-04:00,460.49,461.05,459.56,459.83,433886,0.0,,,,,457.8311419670117,461.114704107017,1.490000000000009,1.229748456320553
2020-08-13 11:45:00-04:00,459.84,460.61,459.75,460.44,342214,0.0,,,,,457.87645701777274,461.2036608587301,0.8600000000000136,1.2227918874444652
2020-08-13 11:50:00-04:00,460.49,461.29,460.49,461.24,404461,0.0,,,,,457.98189444465186,461.3549741102801,0.8000000000000114,1.218815335801452
2020-08-13 11:55:00-04:00,461.27,461.5,460.78,461.12,354996,0.0,,,,,458.0971902118282,461.5196337188254,0.7200000000000273,1.2186333910459486
2020-08-13 12:00:00-04:00,461.15,462.24,461.09,461.86,659700,0.0,,,,,458.27162923927364,461.6982828884616,1.150000000000034,1.2185870371412146
2020-08-13 12:05:00-04:00,461.89,462.0,461.26,461.46,339998,0.0,,,,,458.40671216886705,461.8761892800372,0.7400000000000091,1.2184135773905405
2020-08-13 12:10:00-04:00,461.43,461.84,461.28,461.71,293720,0.0,,,,,458.51376815278473,462.03906649146256,0.5600000000000023,1.225591848759949
2020-08-13 12:15:00-04:00,461.69,462.47,461.53,462.08,502743,0.0,,,,,458.6703283287104,462.2103601589427,0.9400000000000546,1.21820369937238
